link,name
http://whopayswriters.com/#/publication/supchina,Supchina
http://whopayswriters.com/#/publication/supermoney,Supermoney
http://whopayswriters.com/#/publication/surface-design-association-blog,Surface Design Association Blog
http://whopayswriters.com/#/publication/surface-magazine,Surface Magazine
http://whopayswriters.com/#/publication/susquehanna-life,Susquehanna Life
http://whopayswriters.com/#/publication/tablet-magazine,Tablet Magazine
http://whopayswriters.com/#/publication/take-magazine,Take Magazine
http://whopayswriters.com/#/publication/takepart,Takepart
http://whopayswriters.com/#/publication/talkhouse,Talkhouse
http://whopayswriters.com/#/publication/talking-points-memo,Talking Points Memo
http://whopayswriters.com/#/publication/talkpoverty,Talkpoverty
http://whopayswriters.com/#/publication/taste,Taste
http://whopayswriters.com/#/publication/tastemade,Tastemade
http://whopayswriters.com/#/publication/tasteofhomecom,Tasteofhome.com
http://whopayswriters.com/#/publication/tasting-table,Tasting Table
http://whopayswriters.com/#/publication/teamgo,Teamgo
http://whopayswriters.com/#/publication/tech-chomps,Tech Chomps
http://whopayswriters.com/#/publication/techbeacon,Techbeacon
http://whopayswriters.com/#/publication/techhive,Techhive
http://whopayswriters.com/#/publication/techpresident,Techpresident
http://whopayswriters.com/#/publication/ted-blog,Ted Blog
http://whopayswriters.com/#/publication/teen-vogue,Teen Vogue
http://whopayswriters.com/#/publication/test,Test
http://whopayswriters.com/#/publication/texas-coop-power,Texas Co-op Power
http://whopayswriters.com/#/publication/texas-monthly,Texas Monthly
http://whopayswriters.com/#/publication/the-13-secret-roman-dishes,The 13 Secret Roman Dishes
http://whopayswriters.com/#/publication/the-advocate,The Advocate
http://whopayswriters.com/#/publication/the-age,The Age
http://whopayswriters.com/#/publication/the-airship,The Airship
http://whopayswriters.com/#/publication/the-airship-black-balloon-publishing,The Airship (black Balloon Publishing)
http://whopayswriters.com/#/publication/the-american-conservative,The American Conservative
http://whopayswriters.com/#/publication/the-american-genius,The American Genius
http://whopayswriters.com/#/publication/the-american-prospect,The American Prospect
http://whopayswriters.com/#/publication/the-american-reader,The American Reader
http://whopayswriters.com/#/publication/the-atavist,The Atavist
http://whopayswriters.com/#/publication/the-athletic,The Athletic
http://whopayswriters.com/#/publication/the-atlanta-journalconstitution,The Atlanta Journal-constitution
http://whopayswriters.com/#/publication/the-atlantic,The Atlantic
http://whopayswriters.com/#/publication/the-atlantic--health,The Atlantic - Health
http://whopayswriters.com/#/publication/the-atlantic-object-lessons,The Atlantic (object Lessons)
http://whopayswriters.com/#/publication/the-atlantic-online-education-section,"The Atlantic (online), Education Section"
http://whopayswriters.com/#/publication/the-austin-chronicle,The Austin Chronicle
http://whopayswriters.com/#/publication/the-awl,The Awl
http://whopayswriters.com/#/publication/the-baffler,The Baffler
http://whopayswriters.com/#/publication/the-bark,The Bark
http://whopayswriters.com/#/publication/the-believer,The Believer
http://whopayswriters.com/#/publication/the-billfold,The Billfold
http://whopayswriters.com/#/publication/the-bitter-southerner,The Bitter Southerner
http://whopayswriters.com/#/publication/the-bold-italic,The Bold Italic
http://whopayswriters.com/#/publication/the-bolde,The Bolde
http://whopayswriters.com/#/publication/the-bridge,The Bridge
http://whopayswriters.com/#/publication/the-brooklyn-quarterly,The Brooklyn Quarterly
http://whopayswriters.com/#/publication/the-caravan,The Caravan
http://whopayswriters.com/#/publication/the-cauldron,The Cauldron
http://whopayswriters.com/#/publication/the-cheat-sheet,The Cheat Sheet
http://whopayswriters.com/#/publication/the-creators-project,The Creators Project
http://whopayswriters.com/#/publication/the-cut-new-york-magazine,The Cut (New York Magazine)
http://whopayswriters.com/#/publication/the-daily-beast,The Daily Beast
http://whopayswriters.com/#/publication/the-daily-dot,The Daily Dot
http://whopayswriters.com/#/publication/the-dart,The Dart
http://whopayswriters.com/#/publication/the-debrief,The Debrief
http://whopayswriters.com/#/publication/the-development-setbrigh,The Development Set/brigh
http://whopayswriters.com/#/publication/the-dollar-stretcher,The Dollar Stretcher
http://whopayswriters.com/#/publication/the-drake,The Drake
http://whopayswriters.com/#/publication/the-economist,The Economist
http://whopayswriters.com/#/publication/the-edit,The Edit
http://whopayswriters.com/#/publication/the-equipped-brewer,The Equipped Brewer
http://whopayswriters.com/#/publication/the-escapist,The Escapist
http://whopayswriters.com/#/publication/the-establishment,The Establishment
http://whopayswriters.com/#/publication/the-everygirl,The Everygirl
http://whopayswriters.com/#/publication/the-f-bomb,The F Bomb
http://whopayswriters.com/#/publication/the-fader,The Fader
http://whopayswriters.com/#/publication/the-fashion-spot,The Fashion Spot
http://whopayswriters.com/#/publication/the-financial-diet,The Financial Diet
http://whopayswriters.com/#/publication/the-financial-times,The Financial Times
http://whopayswriters.com/#/publication/the-fix,The Fix
http://whopayswriters.com/#/publication/the-forward,The Forward
http://whopayswriters.com/#/publication/the-fresh-toast,The Fresh Toast
http://whopayswriters.com/#/publication/the-friday-times,The Friday Times
http://whopayswriters.com/#/publication/the-frisky,The Frisky
http://whopayswriters.com/#/publication/the-girlfriend-from-aarp,The Girlfriend From Aarp
http://whopayswriters.com/#/publication/the-globe-and-mail,The Globe And Mail
http://whopayswriters.com/#/publication/the-guardian,The Guardian
http://whopayswriters.com/#/publication/the-guardian-us,The Guardian (us)
http://whopayswriters.com/#/publication/the-guardian-global-development,The Guardian Global Development
http://whopayswriters.com/#/publication/the-hairpin,The Hairpin
http://whopayswriters.com/#/publication/the-hechinger-report,The Hechinger Report
http://whopayswriters.com/#/publication/the-independent,The Independent
http://whopayswriters.com/#/publication/the-independent-restaurateur,The Independent Restaurateur
http://whopayswriters.com/#/publication/the-independentae,The Independent.ae
http://whopayswriters.com/#/publication/the-inquisitr,The Inquisitr
http://whopayswriters.com/#/publication/the-intercept,The Intercept
http://whopayswriters.com/#/publication/the-iowa-review,The Iowa Review
http://whopayswriters.com/#/publication/the-jewish-advocate,The Jewish Advocate
http://whopayswriters.com/#/publication/the-kernel-daily-dot,The Kernel (daily Dot)
http://whopayswriters.com/#/publication/the-lancet,The Lancet
http://whopayswriters.com/#/publication/the-lifted-brow-australia,The Lifted Brow (australia)
http://whopayswriters.com/#/publication/the-line-of-best-fit,The Line Of Best Fit
http://whopayswriters.com/#/publication/the-linguist,The Linguist
http://whopayswriters.com/#/publication/the-lookout-journal,The Lookout Journal
http://whopayswriters.com/#/publication/the-magazine,The Magazine
http://whopayswriters.com/#/publication/the-mary-sue,The Mary Sue
http://whopayswriters.com/#/publication/the-masters-review,The Masters Review
http://whopayswriters.com/#/publication/the-millions,The Millions
http://whopayswriters.com/#/publication/the-morning-news,The Morning News
http://whopayswriters.com/#/publication/the-muse,The Muse
http://whopayswriters.com/#/publication/the-nation,The Nation
http://whopayswriters.com/#/publication/the-national,The National
http://whopayswriters.com/#/publication/the-new-arab,The New Arab
http://whopayswriters.com/#/publication/the-new-european,The New European
http://whopayswriters.com/#/publication/the-new-inquiry,The New Inquiry
http://whopayswriters.com/#/publication/the-new-republic,The New Republic
http://whopayswriters.com/#/publication/the-new-york-post,The New York Post
http://whopayswriters.com/#/publication/the-new-york-times,The New York Times
http://whopayswriters.com/#/publication/the-new-york-times--modern-love,The New York Times - Modern Love
http://whopayswriters.com/#/publication/the-new-yorker,The New Yorker
http://whopayswriters.com/#/publication/the-new-yorker--daily-shouts-humor-section,The New Yorker - Daily Shouts (Humor Section)
http://whopayswriters.com/#/publication/the-new-yorker--elements-tech-blog,The New Yorker – Elements (tech Blog)
http://whopayswriters.com/#/publication/the-news-hub,The News Hub
http://whopayswriters.com/#/publication/the-observerguardian,The Observer/guardian
http://whopayswriters.com/#/publication/the-offing,The Offing
http://whopayswriters.com/#/publication/the-open-notebook,The Open Notebook
http://whopayswriters.com/#/publication/the-outline,The Outline
http://whopayswriters.com/#/publication/the-overcast,The Overcast
http://whopayswriters.com/#/publication/the-paris-review,The Paris Review
http://whopayswriters.com/#/publication/the-penny-hoarder,The Penny Hoarder
http://whopayswriters.com/#/publication/the-picture-professional,The Picture Professional
http://whopayswriters.com/#/publication/the-pitch,The Pitch
http://whopayswriters.com/#/publication/the-plaid-zebra,The Plaid Zebra
http://whopayswriters.com/#/publication/the-point,The Point
http://whopayswriters.com/#/publication/the-progressive,The Progressive
http://whopayswriters.com/#/publication/the-quietus,The Quietus
http://whopayswriters.com/#/publication/the-raddington-report,The Raddington Report
http://whopayswriters.com/#/publication/the-real-deal-los-angeles,The Real Deal Los Angeles
http://whopayswriters.com/#/publication/the-rebel-bulletin,The Rebel Bulletin
http://whopayswriters.com/#/publication/the-ringer,The Ringer
http://whopayswriters.com/#/publication/the-riveter,The Riveter
http://whopayswriters.com/#/publication/the-root,The Root
http://whopayswriters.com/#/publication/the-rumpus,The Rumpus
http://whopayswriters.com/#/publication/the-rumpus--letters-in-the-mail,The Rumpus - Letters In The Mail
http://whopayswriters.com/#/publication/the-rush-magazine,The Rush Magazine
http://whopayswriters.com/#/publication/the-salt-npr-food-blog,The Salt (npr Food Blog)
http://whopayswriters.com/#/publication/the-scientist,The Scientist
http://whopayswriters.com/#/publication/the-slutist,The Slutist
http://whopayswriters.com/#/publication/the-smart-set,The Smart Set
http://whopayswriters.com/#/publication/the-stage,The Stage
http://whopayswriters.com/#/publication/the-state,The State
http://whopayswriters.com/#/publication/the-street,The Street
http://whopayswriters.com/#/publication/the-struggle-of-a-loving-mother,The Struggle Of A Loving Mother.
http://whopayswriters.com/#/publication/the-sun,The Sun
http://whopayswriters.com/#/publication/the-sunday-times,The Sunday Times
http://whopayswriters.com/#/publication/the-surfers-journal,The Surfer's Journal
http://whopayswriters.com/#/publication/the-tempest,The Tempest
http://whopayswriters.com/#/publication/the-texas-observer,The Texas Observer
http://whopayswriters.com/#/publication/the-toast,The Toast
http://whopayswriters.com/#/publication/the-towner,The Towner
http://whopayswriters.com/#/publication/the-truth-about-cars,The Truth About Cars
http://whopayswriters.com/#/publication/the-verge,The Verge
http://whopayswriters.com/#/publication/the-wag-magazine,The Wag Magazine
http://whopayswriters.com/#/publication/the-walrus,The Walrus
http://whopayswriters.com/#/publication/the-war-horse,The War Horse
http://whopayswriters.com/#/publication/the-washington-post--on-parenting,The Washington Post -- On Parenting
http://whopayswriters.com/#/publication/the-washington-times,The Washington Times
http://whopayswriters.com/#/publication/the-week-website,The Week Website
http://whopayswriters.com/#/publication/the-weekly-standard-blog,The Weekly Standard Blog
http://whopayswriters.com/#/publication/the-white-review,The White Review
http://whopayswriters.com/#/publication/the-wire,The Wire
http://whopayswriters.com/#/publication/the-woke-society,The Woke Society
http://whopayswriters.com/#/publication/the-womens-international-perspective,The Women's International Perspective
http://whopayswriters.com/#/publication/the-write-life,The Write Life
http://whopayswriters.com/#/publication/the-writer,The Writer
http://whopayswriters.com/#/publication/thekitchn,Thekitchn
http://whopayswriters.com/#/publication/them,Them
http://whopayswriters.com/#/publication/things-to-do-in-palm-springs--california,Things To Do In Palm Springs - California
http://whopayswriters.com/#/publication/this-american-life-radio,This American Life (radio)
http://whopayswriters.com/#/publication/this-magazine-canada,This Magazine (canada)
http://whopayswriters.com/#/publication/this-recording,This Recording
http://whopayswriters.com/#/publication/threepenny-review,Threepenny Review
http://whopayswriters.com/#/publication/thrillist,Thrillist
http://whopayswriters.com/#/publication/thrillist-philly,Thrillist Philly
http://whopayswriters.com/#/publication/thriving-family,Thriving Family
http://whopayswriters.com/#/publication/time,Time
http://whopayswriters.com/#/publication/time-ideastimecom,Time (ideas.time.com)
http://whopayswriters.com/#/publication/time-magazine,Time Magazine
http://whopayswriters.com/#/publication/time-out,Time Out
http://whopayswriters.com/#/publication/time-out-new-york,Time Out New York
http://whopayswriters.com/#/publication/timeline,Timeline
http://whopayswriters.com/#/publication/times-higher-education,Times Higher Education
http://whopayswriters.com/#/publication/tin-house,Tin House
http://whopayswriters.com/#/publication/tnooz,Tnooz
http://whopayswriters.com/#/publication/todays-charlotte-woman,Today's Charlotte Woman
http://whopayswriters.com/#/publication/todays-parent-magazine,Today's Parent Magazine
http://whopayswriters.com/#/publication/tokyoyogacom,Tokyoyoga.com
http://whopayswriters.com/#/publication/tonic,Tonic
http://whopayswriters.com/#/publication/tonic-vice,Tonic (Vice)
http://whopayswriters.com/#/publication/townsquare-digital,Townsquare Digital
http://whopayswriters.com/#/publication/trains-magazine,Trains Magazine
http://whopayswriters.com/#/publication/transitions-abroad,Transitions Abroad
http://whopayswriters.com/#/publication/travel-age-west,Travel Age West
http://whopayswriters.com/#/publication/travel-and-leisure,Travel And Leisure
http://whopayswriters.com/#/publication/travioor,Travioor
http://whopayswriters.com/#/publication/triathlete-magazine,Triathlete Magazine
http://whopayswriters.com/#/publication/tricycle,Tricycle
http://whopayswriters.com/#/publication/truthout,Truthout
http://whopayswriters.com/#/publication/ttg-asia-travel-trade-gazette-asia-singapore,"Ttg Asia (Travel Trade Gazette Asia), Singapore"
http://whopayswriters.com/#/publication/tuenight,Tuenight
http://whopayswriters.com/#/publication/tumblr-storyboard,Tumblr Storyboard
http://whopayswriters.com/#/publication/tvtechnology,Tvtechnology
http://whopayswriters.com/#/publication/tyro-magazine,Tyro Magazine
http://whopayswriters.com/#/publication/us-news--world-report,U.s. News & World Report
http://whopayswriters.com/#/publication/us-news--world-report,U.s. News & World Report
http://whopayswriters.com/#/publication/us-news--world-report,U.s. News & World Report
http://whopayswriters.com/#/publication/uk-blasting-news,Uk Blasting News
http://whopayswriters.com/#/publication/ultius,Ultius
http://whopayswriters.com/#/publication/undark,Undark
http://whopayswriters.com/#/publication/under-the-radar,Under The Radar
http://whopayswriters.com/#/publication/uni-junkee,Uni Junkee
http://whopayswriters.com/#/publication/unicorn-booty,Unicorn Booty
http://whopayswriters.com/#/publication/unilad,Unilad
http://whopayswriters.com/#/publication/univision,Univision
http://whopayswriters.com/#/publication/unusual-effortd,Unusual Effortd
http://whopayswriters.com/#/publication/unusual-efforts,Unusual Efforts
http://whopayswriters.com/#/publication/unwinnable,Unwinnable
http://whopayswriters.com/#/publication/upside-down-world,Upside Down World
http://whopayswriters.com/#/publication/upworthy,Upworthy
http://whopayswriters.com/#/publication/urb-magazine,Urb Magazine
http://whopayswriters.com/#/publication/urban-agenda-magazine,Urban Agenda Magazine
http://whopayswriters.com/#/publication/urban-omnibus,Urban Omnibus
http://whopayswriters.com/#/publication/us-of-america,Us Of America
http://whopayswriters.com/#/publication/usa-today,Usa Today
http://whopayswriters.com/#/publication/usa-today-college,Usa Today College
http://whopayswriters.com/#/publication/vam,Vam
http://whopayswriters.com/#/publication/van-magazine,Van Magazine
http://whopayswriters.com/#/publication/vanity-fair,Vanity Fair
http://whopayswriters.com/#/publication/variety,Variety
http://whopayswriters.com/#/publication/vdrome,Vdrome
http://whopayswriters.com/#/publication/venturebeat,Venturebeat
http://whopayswriters.com/#/publication/verge-magazine,Verge Magazine
http://whopayswriters.com/#/publication/verily-magazine,Verily Magazine
http://whopayswriters.com/#/publication/very-smart-brothas,Very Smart Brothas
http://whopayswriters.com/#/publication/vh1,Vh1
http://whopayswriters.com/#/publication/vice,Vice
http://whopayswriters.com/#/publication/vice,Vice
http://whopayswriters.com/#/publication/vice,Vice
http://whopayswriters.com/#/publication/vice,Vice
http://whopayswriters.com/#/publication/vice,Vice
http://whopayswriters.com/#/publication/vice,Vice
http://whopayswriters.com/#/publication/vice-uk,Vice (uk)
http://whopayswriters.com/#/publication/vice-canada,Vice Canada
http://whopayswriters.com/#/publication/vice-news,Vice News
http://whopayswriters.com/#/publication/vice-sports,Vice Sports
http://whopayswriters.com/#/publication/vice-sports-canada,Vice Sports Canada
http://whopayswriters.com/#/publication/vicemotherboard,Vice—motherboard
http://whopayswriters.com/#/publication/vicecom-munchies,Vice.com (munchies)
http://whopayswriters.com/#/publication/vicecom-munchies,Vice.com (Munchies)
http://whopayswriters.com/#/publication/victory-journal,Victory Journal
http://whopayswriters.com/#/publication/village-voice,Village Voice
http://whopayswriters.com/#/publication/virginia-quarterly-review,Virginia Quarterly Review
http://whopayswriters.com/#/publication/visions,Visions
http://whopayswriters.com/#/publication/vitamin-w,Vitamin W
http://whopayswriters.com/#/publication/vocally,Vocally
http://whopayswriters.com/#/publication/vogue,Vogue
http://whopayswriters.com/#/publication/voguecom,Vogue.com
http://whopayswriters.com/#/publication/vox,Vox
http://whopayswriters.com/#/publication/vox-first-person,Vox First Person
http://whopayswriters.com/#/publication/vulture,Vulture
http://whopayswriters.com/#/publication/vulture-magazine,Vulture Magazine
http://whopayswriters.com/#/publication/wags-revue,Wag's Revue
http://whopayswriters.com/#/publication/waging-nonviolence,Waging Nonviolence
http://whopayswriters.com/#/publication/waiter-magazine,Wait(er) Magazine
http://whopayswriters.com/#/publication/wall-street-journal,Wall Street Journal
http://whopayswriters.com/#/publication/warscapes,Warscapes
http://whopayswriters.com/#/publication/washington-blade,Washington Blade
http://whopayswriters.com/#/publication/washington-city-paper,Washington City Paper
http://whopayswriters.com/#/publication/washington-post,Washington Post
http://whopayswriters.com/#/publication/washington-post-express,Washington Post Express
http://whopayswriters.com/#/publication/washington-post-express,Washington Post Express
http://whopayswriters.com/#/publication/washington-post-magazine,Washington Post Magazine
http://whopayswriters.com/#/publication/washington-post-soloish,Washington Post Solo-ish
http://whopayswriters.com/#/publication/washingtonian,Washingtonian
http://whopayswriters.com/#/publication/water-deeply,Water Deeply
http://whopayswriters.com/#/publication/water-efficiency-magazine,Water Efficiency Magazine
http://whopayswriters.com/#/publication/waterworld,Waterworld
http://whopayswriters.com/#/publication/wattpad,Wattpad
http://whopayswriters.com/#/publication/wbur-cognoscenti,Wbur Cognoscenti
http://whopayswriters.com/#/publication/we-like-la,We Like La
http://whopayswriters.com/#/publication/wear-your-voice,Wear Your Voice
http://whopayswriters.com/#/publication/web-hosting-secret-revealed,Web Hosting Secret Revealed
http://whopayswriters.com/#/publication/wedding-bee,Wedding Bee
http://whopayswriters.com/#/publication/west-branch,West Branch
http://whopayswriters.com/#/publication/western-new-york-physician,Western New York Physician
http://whopayswriters.com/#/publication/whole-life-times,Whole Life Times
http://whopayswriters.com/#/publication/whosay,Whosay
http://whopayswriters.com/#/publication/wilder-quarterly,Wilder Quarterly
http://whopayswriters.com/#/publication/willamette-week,Willamette Week
http://whopayswriters.com/#/publication/windy-city-times,Windy City Times
http://whopayswriters.com/#/publication/wired,Wired
http://whopayswriters.com/#/publication/wisecrack,Wisecrack
http://whopayswriters.com/#/publication/wlrn,Wlrn
http://whopayswriters.com/#/publication/womens-adventure,Women's Adventure
http://whopayswriters.com/#/publication/womens-enews,Women's Enews
http://whopayswriters.com/#/publication/womens-media-center,Women's Media Center
http://whopayswriters.com/#/publication/womens-running-magazine,Women's Running Magazine
http://whopayswriters.com/#/publication/womens-health,Women’s Health
http://whopayswriters.com/#/publication/womens-review-of-books,Womens Review Of Books
http://whopayswriters.com/#/publication/wonderland-magazine,Wonderland Magazine
http://whopayswriters.com/#/publication/wonkette,Wonkette
http://whopayswriters.com/#/publication/words-in-light,Words In Light
http://whopayswriters.com/#/publication/working-mother-magazine,Working Mother Magazine
http://whopayswriters.com/#/publication/world-literature-today,World Literature Today
http://whopayswriters.com/#/publication/world-politics-review,World Politics Review
http://whopayswriters.com/#/publication/worldatlascom,Worldatlas.com
http://whopayswriters.com/#/publication/writehackr-magazine,Writehackr Magazine
http://whopayswriters.com/#/publication/writers-digest,Writer's Digest
http://whopayswriters.com/#/publication/wwwnewsworksorg,Www.newsworks.org
http://whopayswriters.com/#/publication/xojane,Xojane
http://whopayswriters.com/#/publication/xonecole,Xonecole
http://whopayswriters.com/#/publication/yahoo-beauty,Yahoo Beauty
http://whopayswriters.com/#/publication/yahoo,Yahoo!
http://whopayswriters.com/#/publication/yellowstone-valley-woman-magazine,Yellowstone Valley Woman Magazine
http://whopayswriters.com/#/publication/yes-magazine,Yes! Magazine
http://whopayswriters.com/#/publication/yoga-journal,Yoga Journal
http://whopayswriters.com/#/publication/youbeauty,Youbeauty
http://whopayswriters.com/#/publication/your-chicken-enemy,Your Chicken Enemy
http://whopayswriters.com/#/publication/yourtango,Yourtango
http://whopayswriters.com/#/publication/yourteen,Yourteen
http://whopayswriters.com/#/publication/zdnet,Zdnet
http://whopayswriters.com/#/publication/zink-magazine,Zink Magazine
http://whopayswriters.com/#/publication/zocalo-public-square,Zocalo Public Square
http://whopayswriters.com/#/publication/zymurgy-magazine,Zymurgy Magazine
